alt                      temp                     eddy                     SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
1.230150753768844e+03    4.012928051772205e+02    5.289058763833226e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.238190954773869e+03    4.025946691746839e+02    5.392747720263648e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.246231155778894e+03    4.038965331721473e+02    5.497799391613556e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.254271356783920e+03    4.051983971696106e+02    5.604234245553363e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.262311557788945e+03    4.065002611670739e+02    5.712050919345047e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.270351758793970e+03    4.077115552366927e+02    5.821012454621419e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.278391959798995e+03    4.088961417767328e+02    5.931297973653107e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.286432160804020e+03    4.100807283167729e+02    6.042988226809489e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.294472361809045e+03    4.112653148568129e+02    6.156092413521193e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.302512562814070e+03    4.124499013968530e+02    6.270619858318823e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.310552763819095e+03    4.136179595125840e+02    6.386505862784149e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.318592964824120e+03    4.139498783062672e+02    6.500038010344942e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.326633165829146e+03    4.142817970999505e+02    6.614918748540556e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.334673366834171e+03    4.146137158936338e+02    6.731156440180151e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.342713567839196e+03    4.149456346873170e+02    6.848759167067418e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.350753768844221e+03    4.152775534810003e+02    6.967735103613232e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.358793969849246e+03    4.156094722746835e+02    7.088092402332217e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.366834170854271e+03    4.159413910683667e+02    7.209839231422846e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.374874371859296e+03    4.162733098620500e+02    7.332983729256867e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.382914572864322e+03    4.166024589908849e+02    7.457520193012103e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.390954773869347e+03    4.167689878879260e+02    7.582655006264858e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.398994974874372e+03    4.169355167849671e+02    7.709189441937628e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.407035175879397e+03    4.171020456820082e+02    7.837132073560119e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.415075376884422e+03    4.172685745790492e+02    7.966490415650614e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.423115577889447e+03    4.174351034760903e+02    8.097272621685827e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.431155778894472e+03    4.176016323731314e+02    8.229486398871635e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.439195979899497e+03    4.177681612701725e+02    8.363139776944701e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.447236180904522e+03    4.179346901672136e+02    8.498240746917187e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.455276381909548e+03    4.181012190642547e+02    8.634797221019500e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.463316582914573e+03    4.182677479612958e+02    8.772817049551213e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.471356783919598e+03    4.183359084291790e+02    8.911707113741240e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.479396984924623e+03    4.183684645102325e+02    9.051840551360457e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.487437185929648e+03    4.184010205912859e+02    9.193439858812752e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.495477386934673e+03    4.184335766723393e+02    9.336512599763852e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.503517587939698e+03    4.184661327533927e+02    9.481066741990168e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.511557788944724e+03    4.184986888344461e+02    9.627109635029766e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.519597989949749e+03    4.185312449154995e+02    9.774649210246329e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.527638190954774e+03    4.185638009965529e+02    9.923693163259488e+07    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.535678391959799e+03    4.185963570776063e+02    1.007424912095636e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.543718592964824e+03    4.186289131586598e+02    1.022632509532530e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.551758793969849e+03    4.186614692397132e+02    1.037992775012549e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.559798994974874e+03    4.186940253207666e+02    1.053506607545209e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.567839195979899e+03    4.187265814018200e+02    1.069174690731010e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.575879396984924e+03    4.187694861171001e+02    1.085006222679856e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.583919597989950e+03    4.188393138176210e+02    1.101016319893809e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.591959798994975e+03    4.189091415181419e+02    1.117183650110768e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.600000000000000e+03    4.189789692186627e+02    1.133509090710861e+08    1.9919799285884515e-34   4.2493347595845185e-34   6.3208392097091131e-21   4.6065781025781460e-20   1.0325899790306657e+04   1.2192327145851266e+04   4.8239206551596610e+01   4.8239206551596610e+01   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
